,id,timestamp,prob,type
394,FO.OPS.00,2024-03-02 06:31:02.540000,0.18054825,s
395,FO.OPS.00,2024-03-02 06:31:02.840000,0.53320014,p
396,FO.OPS.00,2024-03-02 06:31:04.410000,0.26306963,s
397,FO.OPS.00,2024-03-02 06:31:07.980000,0.2954924,p
398,FO.OPS.00,2024-03-02 06:31:09.340000,0.68006027,s
399,FO.OPS.00,2024-03-02 06:31:09.570000,0.12426301,p
400,FO.OPS.00,2024-03-02 06:31:11.020000,0.94156426,p
401,FO.OPS.00,2024-03-02 06:31:12.100000,0.9496843,s
402,FO.OPS.00,2024-03-02 06:31:20.100000,0.16054386,p
403,FO.OPS.00,2024-03-02 06:31:21.450000,0.38298127,s
404,FO.OPS.00,2024-03-02 06:31:21.830000,0.15003344,p
405,FO.OPS.00,2024-03-02 06:31:22.750000,0.16165157,s
406,FO.OPS.00,2024-03-02 06:31:31.800000,0.90795046,p
407,FO.OPS.00,2024-03-02 06:31:32.930000,0.8423162,s
408,FO.OPS.00,2024-03-02 06:31:48.420000,0.7950265,p
409,FO.OPS.00,2024-03-02 06:31:49.550000,0.8815604,s
410,FO.OPS.00,2024-03-02 06:31:49.880000,0.5175898,p
411,FO.OPS.00,2024-03-02 06:31:51.650000,0.38873607,s
412,FO.OPS.00,2024-03-02 06:31:54.910000,0.4627581,p
413,FO.OPS.00,2024-03-02 06:31:56.260000,0.8092439,s
414,FO.OPS.00,2024-03-02 06:32:06.640000,0.44118354,p
415,FO.OPS.00,2024-03-02 06:32:07.930000,0.6415552,s
416,FO.OPS.00,2024-03-02 06:32:11.420000,0.18942599,s
417,FO.OPS.00,2024-03-02 06:32:17.280000,0.8714835,p
418,FO.OPS.00,2024-03-02 06:32:18.310000,0.80096316,s
419,FO.OPS.00,2024-03-02 06:32:19.020000,0.17171113,p
420,FO.OPS.00,2024-03-02 06:32:22.790000,0.30825946,p
421,FO.OPS.00,2024-03-02 06:32:24.310000,0.23180182,s
422,FO.OPS.00,2024-03-02 06:32:29.620000,0.23947203,p
423,FO.OPS.00,2024-03-02 06:32:31.180000,0.11653414,s
424,FO.OPS.00,2024-03-02 06:32:38.520000,0.65253204,p
425,FO.OPS.00,2024-03-02 06:32:39.840000,0.7338584,s
426,FO.OPS.00,2024-03-02 06:32:40.180000,0.16586323,p
427,FO.OPS.00,2024-03-02 06:32:47.050000,0.84533626,p
428,FO.OPS.00,2024-03-02 06:32:48.050000,0.9098379,s
429,FO.OPS.00,2024-03-02 06:32:48.760000,0.32075268,p
430,FO.OPS.00,2024-03-02 06:32:50.660000,0.70454305,s
431,FO.OPS.00,2024-03-02 06:32:54.560000,0.12163167,p
432,FO.OPS.00,2024-03-02 06:32:56.110000,0.41547826,p
433,FO.OPS.00,2024-03-02 06:32:56.350000,0.31901023,s
434,FO.OPS.00,2024-03-02 06:32:57.480000,0.32278508,s
435,RG.SCHW.00,2024-03-02 06:30:14.580000,0.40277267,p
436,RG.SCHW.00,2024-03-02 06:30:15.430000,0.7473393,p
437,RG.SCHW.00,2024-03-02 06:30:17.500000,0.88215613,s
438,RG.SCHW.00,2024-03-02 06:30:16.260000,0.7701845,p
439,RG.SCHW.00,2024-03-02 06:30:22.500000,0.95441943,p
440,RG.SCHW.00,2024-03-02 06:30:23.340000,0.7520779,s
441,RG.SCHW.00,2024-03-02 06:30:31.070000,0.9312357,p
442,RG.SCHW.00,2024-03-02 06:30:32.340000,0.6615968,s
443,RG.SCHW.00,2024-03-02 06:30:36.470000,0.904064,p
444,RG.SCHW.00,2024-03-02 06:30:37.220000,0.63178194,s
445,RG.SCHW.00,2024-03-02 06:30:39.070000,0.9556798,p
446,RG.SCHW.00,2024-03-02 06:30:40.300000,0.8746093,s
447,RG.SCHW.00,2024-03-02 06:30:41.700000,0.78378516,p
448,RG.SCHW.00,2024-03-02 06:30:42.510000,0.8129663,s
449,RG.SCHW.00,2024-03-02 06:30:42.830000,0.13277489,s
450,RG.SCHW.00,2024-03-02 06:30:47.960000,0.7612883,p
451,RG.SCHW.00,2024-03-02 06:30:48.640000,0.75287455,s
452,RG.SCHW.00,2024-03-02 06:30:49.010000,0.9317226,p
453,RG.SCHW.00,2024-03-02 06:30:49.300000,0.18872645,s
454,RG.SCHW.00,2024-03-02 06:30:50.240000,0.9168292,s
455,RG.SCHW.00,2024-03-02 06:30:54.080000,0.93540245,p
456,RG.SCHW.00,2024-03-02 06:30:55.290000,0.77632034,s
457,RG.SCHW.00,2024-03-02 06:31:00.170000,0.93771005,p
458,RG.SCHW.00,2024-03-02 06:31:01.010000,0.78510094,s
459,RG.SCHW.00,2024-03-02 06:31:01.870000,0.85946167,p
460,RG.SCHW.00,2024-03-02 06:31:02.740000,0.6834468,s
461,RG.SCHW.00,2024-03-02 06:31:03.350000,0.83935106,p
462,RG.SCHW.00,2024-03-02 06:31:04.250000,0.5338311,s
463,RG.SCHW.00,2024-03-02 06:31:07.240000,0.112711266,s
464,RG.SCHW.00,2024-03-02 06:31:08.200000,0.625482,p
465,RG.SCHW.00,2024-03-02 06:31:09.420000,0.62065774,s
466,RG.SCHW.00,2024-03-02 06:31:09.580000,0.51868457,p
467,RG.SCHW.00,2024-03-02 06:31:11.070000,0.95592785,p
468,RG.SCHW.00,2024-03-02 06:31:12.370000,0.8322087,s
469,RG.SCHW.00,2024-03-02 06:31:20.350000,0.67752486,p
470,RG.SCHW.00,2024-03-02 06:31:21.520000,0.35989827,s
471,RG.SCHW.00,2024-03-02 06:31:31.860000,0.94862634,p
472,RG.SCHW.00,2024-03-02 06:31:33.090000,0.9007913,s
473,RG.SCHW.00,2024-03-02 06:31:42.770000,0.27371928,s
474,RG.SCHW.00,2024-03-02 06:31:48.520000,0.9638382,p
475,RG.SCHW.00,2024-03-02 06:31:49.720000,0.85758954,s
476,RG.SCHW.00,2024-03-02 06:31:50.660000,0.87582827,p
477,RG.SCHW.00,2024-03-02 06:31:51.860000,0.8889295,s
478,RG.SCHW.00,2024-03-02 06:31:55.220000,0.9212628,p
479,RG.SCHW.00,2024-03-02 06:31:56.420000,0.7736704,s
480,RG.SCHW.00,2024-03-02 06:32:05.190000,0.5327236,p
481,RG.SCHW.00,2024-03-02 06:32:06.350000,0.78400946,s
482,RG.SCHW.00,2024-03-02 06:32:06.890000,0.83717275,p
483,RG.SCHW.00,2024-03-02 06:32:08.100000,0.8722946,s
484,RG.SCHW.00,2024-03-02 06:32:09.120000,0.106867924,s
485,RG.SCHW.00,2024-03-02 06:32:10.790000,0.90877956,p
486,RG.SCHW.00,2024-03-02 06:32:11.580000,0.5140674,s
487,RG.SCHW.00,2024-03-02 06:32:17.320000,0.92615396,p
488,RG.SCHW.00,2024-03-02 06:32:17.960000,0.11812796,s
489,RG.SCHW.00,2024-03-02 06:32:18.510000,0.7206095,s
490,RG.SCHW.00,2024-03-02 06:32:21.630000,0.4503805,p
491,RG.SCHW.00,2024-03-02 06:32:22.870000,0.5475789,s
492,RG.SCHW.00,2024-03-02 06:32:26.590000,0.15425867,p
493,RG.SCHW.00,2024-03-02 06:32:27.740000,0.2967504,s
494,RG.SCHW.00,2024-03-02 06:32:30.050000,0.6787324,p
495,RG.SCHW.00,2024-03-02 06:32:31.230000,0.48400706,s
496,RG.SCHW.00,2024-03-02 06:32:38.780000,0.86334616,p
497,RG.SCHW.00,2024-03-02 06:32:40.000000,0.796776,s
498,RG.SCHW.00,2024-03-02 06:32:40.620000,0.21093524,p
499,RG.SCHW.00,2024-03-02 06:32:43.620000,0.13507599,p
500,RG.SCHW.00,2024-03-02 06:32:45.240000,0.16611105,s
501,RG.SCHW.00,2024-03-02 06:32:47.020000,0.96398014,p
502,RG.SCHW.00,2024-03-02 06:32:48.220000,0.9405974,s
503,RG.SCHW.00,2024-03-02 06:32:49.570000,0.8368962,p
504,RG.SCHW.00,2024-03-02 06:32:50.460000,0.7120725,s
505,RG.SCHW.00,2024-03-02 06:32:55.420000,0.3963003,p
506,RG.SCHW.00,2024-03-02 06:32:56.430000,0.3309725,p
507,RG.SCHW.00,2024-03-02 06:32:57.220000,0.43274426,s
508,RG.OBER.00,2024-03-02 06:30:14.739538,0.51025665,p
509,RG.OBER.00,2024-03-02 06:30:15.389538,0.7657914,p
510,RG.OBER.00,2024-03-02 06:30:15.659538,0.35976332,s
511,RG.OBER.00,2024-03-02 06:30:16.149538,0.81487393,p
512,RG.OBER.00,2024-03-02 06:30:16.719538,0.14934555,s
513,RG.OBER.00,2024-03-02 06:30:17.419538,0.9173847,s
514,RG.OBER.00,2024-03-02 06:30:22.339538,0.8173967,p
515,RG.OBER.00,2024-03-02 06:30:23.629538,0.8648529,s
516,RG.OBER.00,2024-03-02 06:30:24.289538,0.10237417,p
517,RG.OBER.00,2024-03-02 06:30:30.909538,0.8318331,p
518,RG.OBER.00,2024-03-02 06:30:32.229538,0.84149575,s
519,RG.OBER.00,2024-03-02 06:30:32.649538,0.10586277,p
520,RG.OBER.00,2024-03-02 06:30:36.079538,0.31920576,p
521,RG.OBER.00,2024-03-02 06:30:37.589538,0.34105954,s
522,RG.OBER.00,2024-03-02 06:30:38.999538,0.82509327,p
523,RG.OBER.00,2024-03-02 06:30:40.209538,0.87648576,s
524,RG.OBER.00,2024-03-02 06:30:41.469538,0.2709142,p
525,RG.OBER.00,2024-03-02 06:30:42.819538,0.32145655,s
526,RG.OBER.00,2024-03-02 06:30:48.019538,0.36409014,p
527,RG.OBER.00,2024-03-02 06:30:48.449538,0.6000944,s
528,RG.OBER.00,2024-03-02 06:30:49.009538,0.12023016,s
529,RG.OBER.00,2024-03-02 06:30:48.919538,0.88205093,p
530,RG.OBER.00,2024-03-02 06:30:50.159538,0.9066227,s
531,RG.OBER.00,2024-03-02 06:30:53.979538,0.8726781,p
532,RG.OBER.00,2024-03-02 06:30:55.249538,0.95821536,s
533,RG.OBER.00,2024-03-02 06:31:00.109538,0.7446235,p
534,RG.OBER.00,2024-03-02 06:31:01.319538,0.6726015,s
535,RG.OBER.00,2024-03-02 06:31:01.659538,0.4870121,p
536,RG.OBER.00,2024-03-02 06:31:02.899538,0.20942968,s
537,RG.OBER.00,2024-03-02 06:31:02.949538,0.52315474,p
538,RG.OBER.00,2024-03-02 06:31:04.509538,0.2736124,s
539,RG.OBER.00,2024-03-02 06:31:08.059538,0.27532673,p
540,RG.OBER.00,2024-03-02 06:31:09.289538,0.27924734,s
541,RG.OBER.00,2024-03-02 06:31:10.979538,0.9572496,p
542,RG.OBER.00,2024-03-02 06:31:12.249538,0.950994,s
543,RG.OBER.00,2024-03-02 06:31:12.669538,0.2906147,p
544,RG.OBER.00,2024-03-02 06:31:19.919538,0.53881043,p
545,RG.OBER.00,2024-03-02 06:31:21.519538,0.5292114,s
546,RG.OBER.00,2024-03-02 06:31:31.729538,0.9098607,p
547,RG.OBER.00,2024-03-02 06:31:32.999538,0.86750793,s
548,RG.OBER.00,2024-03-02 06:31:48.399538,0.87543947,p
549,RG.OBER.00,2024-03-02 06:31:49.699538,0.937372,s
550,RG.OBER.00,2024-03-02 06:31:50.069538,0.42484272,p
551,RG.OBER.00,2024-03-02 06:31:51.799538,0.3390651,s
552,RG.OBER.00,2024-03-02 06:31:54.929538,0.7203438,p
553,RG.OBER.00,2024-03-02 06:31:56.409538,0.78111804,s
554,RG.OBER.00,2024-03-02 06:32:06.499538,0.70485854,p
555,RG.OBER.00,2024-03-02 06:32:08.109538,0.79185194,s
556,RG.OBER.00,2024-03-02 06:32:10.599538,0.17647497,p
557,RG.OBER.00,2024-03-02 06:32:12.029538,0.26349443,s
558,RG.OBER.00,2024-03-02 06:32:16.999538,0.8512162,p
559,RG.OBER.00,2024-03-02 06:32:18.499538,0.950124,s
560,RG.OBER.00,2024-03-02 06:32:21.359538,0.30541372,p
561,RG.OBER.00,2024-03-02 06:32:29.619538,0.17421351,p
562,RG.OBER.00,2024-03-02 06:32:31.189538,0.19105421,s
563,RG.OBER.00,2024-03-02 06:32:35.779538,0.11312797,p
564,RG.OBER.00,2024-03-02 06:32:38.429538,0.41278505,p
565,RG.OBER.00,2024-03-02 06:32:39.999538,0.739986,s
566,RG.OBER.00,2024-03-02 06:32:46.429538,0.10916406,s
567,RG.OBER.00,2024-03-02 06:32:47.009538,0.877775,p
568,RG.OBER.00,2024-03-02 06:32:48.239538,0.9067522,s
569,RG.OBER.00,2024-03-02 06:32:49.029538,0.5298311,p
570,RG.OBER.00,2024-03-02 06:32:50.749538,0.8881061,s
571,RG.OBER.00,2024-03-02 06:32:54.889538,0.41313237,p
572,RG.OBER.00,2024-03-02 06:32:56.159538,0.24728397,p
573,RG.OBER.00,2024-03-02 06:32:56.559538,0.2769706,s
574,RG.OBER.00,2024-03-02 06:32:57.489538,0.17578958,s
575,RG.STUN.00,2024-03-02 06:28:15.439538,0.24574442,p
576,RG.STUN.00,2024-03-02 06:28:25.859538,0.45009917,p
577,RG.STUN.00,2024-03-02 06:28:39.149538,0.10322651,p
578,RG.STUN.00,2024-03-02 06:28:53.629538,0.33202055,p
579,RG.STUN.00,2024-03-02 06:28:55.729538,0.2595494,p
580,RG.STUN.00,2024-03-02 06:28:59.179538,0.35819867,s
581,RG.STUN.00,2024-03-02 06:29:07.659538,0.27840403,p
582,RG.STUN.00,2024-03-02 06:29:28.429538,0.28848675,p
583,RG.STUN.00,2024-03-02 06:29:38.179538,0.10310234,s
584,RG.STUN.00,2024-03-02 06:29:38.159538,0.2025943,p
585,RG.STUN.00,2024-03-02 06:29:53.569538,0.113074146,p
586,RG.STUN.00,2024-03-02 06:29:56.719538,0.17290622,p
587,RG.STUN.00,2024-03-02 06:29:57.929538,0.15777704,p
588,RG.STUN.00,2024-03-02 06:30:02.119538,0.1137927,p
589,RG.STUN.00,2024-03-02 06:30:04.239538,0.1002195,p
590,RG.STUN.00,2024-03-02 06:30:14.819538,0.55297095,p
591,RG.STUN.00,2024-03-02 06:30:15.979538,0.23154801,s
592,RG.STUN.00,2024-03-02 06:30:16.019538,0.5958505,p
593,RG.STUN.00,2024-03-02 06:30:16.909538,0.35781595,s
594,RG.STUN.00,2024-03-02 06:30:17.519538,0.9089835,s
595,RG.STUN.00,2024-03-02 06:30:22.439538,0.65941906,p
596,RG.STUN.00,2024-03-02 06:30:23.769538,0.66279554,s
597,RG.STUN.00,2024-03-02 06:30:26.159538,0.3783682,p
598,RG.STUN.00,2024-03-02 06:30:27.459538,0.23509814,s
599,RG.STUN.00,2024-03-02 06:30:30.979538,0.6827089,p
600,RG.STUN.00,2024-03-02 06:30:32.339538,0.73830616,s
601,RG.STUN.00,2024-03-02 06:30:38.999538,0.8751765,p
602,RG.STUN.00,2024-03-02 06:30:39.679538,0.105428144,p
603,RG.STUN.00,2024-03-02 06:30:40.329538,0.8701327,s
604,RG.STUN.00,2024-03-02 06:30:40.979538,0.5466182,p
605,RG.STUN.00,2024-03-02 06:30:41.759538,0.21179128,s
606,RG.STUN.00,2024-03-02 06:30:42.559538,0.61243796,s
607,RG.STUN.00,2024-03-02 06:30:47.679538,0.12035567,p
608,RG.STUN.00,2024-03-02 06:30:48.599538,0.40253568,s
609,RG.STUN.00,2024-03-02 06:30:48.959538,0.90405494,p
610,RG.STUN.00,2024-03-02 06:30:50.269538,0.91876274,s
611,RG.STUN.00,2024-03-02 06:30:53.999538,0.9048651,p
612,RG.STUN.00,2024-03-02 06:30:55.339538,0.8698674,s
613,RG.STUN.00,2024-03-02 06:31:00.229538,0.4068875,p
614,RG.STUN.00,2024-03-02 06:31:01.449538,0.6819763,s
615,RG.STUN.00,2024-03-02 06:31:01.739538,0.41678303,p
616,RG.STUN.00,2024-03-02 06:31:05.299538,0.13572712,s
617,RG.STUN.00,2024-03-02 06:31:09.809538,0.5258363,s
618,RG.STUN.00,2024-03-02 06:31:11.029538,0.91613746,p
619,RG.STUN.00,2024-03-02 06:31:11.659538,0.54560643,p
620,RG.STUN.00,2024-03-02 06:31:12.339538,0.92600805,s
621,RG.STUN.00,2024-03-02 06:31:19.779538,0.20206073,p
622,RG.STUN.00,2024-03-02 06:31:31.149538,0.7254859,p
623,RG.STUN.00,2024-03-02 06:31:33.129538,0.832199,s
624,RG.STUN.00,2024-03-02 06:31:34.579538,0.11822833,s
625,RG.STUN.00,2024-03-02 06:31:47.689538,0.124472134,p
626,RG.STUN.00,2024-03-02 06:31:48.299538,0.19415717,p
627,RG.STUN.00,2024-03-02 06:31:49.769538,0.50701994,s
628,RG.STUN.00,2024-03-02 06:31:55.289538,0.10772036,p
629,RG.STUN.00,2024-03-02 06:31:56.479538,0.14989662,s
630,RG.STUN.00,2024-03-02 06:32:11.059538,0.10817642,p
631,RG.STUN.00,2024-03-02 06:32:14.969538,0.3873344,p
632,RG.STUN.00,2024-03-02 06:32:18.089538,0.36494875,s
633,RG.STUN.00,2024-03-02 06:32:17.999538,0.3364559,p
634,RG.STUN.00,2024-03-02 06:32:18.859538,0.12961665,p
635,RG.STUN.00,2024-03-02 06:32:22.479538,0.20300241,s
636,RG.STUN.00,2024-03-02 06:32:37.619538,0.30131847,p
637,RG.STUN.00,2024-03-02 06:32:40.719538,0.21260187,s
638,RG.STUN.00,2024-03-02 06:32:40.669538,0.3391009,p
639,RG.STUN.00,2024-03-02 06:32:41.779538,0.23791935,s
640,RG.STUN.00,2024-03-02 06:32:47.039538,0.9161845,p
641,RG.STUN.00,2024-03-02 06:32:48.319538,0.51656735,s
642,RG.STUN.00,2024-03-02 06:32:49.499538,0.27520448,p
643,RG.STUN.00,2024-03-02 06:32:50.819538,0.62147826,s
644,RG.SUBF.00,2024-03-02 06:28:59.070000,0.12527366,p
645,RG.SUBF.00,2024-03-02 06:30:14.740000,0.29818457,p
646,RG.SUBF.00,2024-03-02 06:30:15.850000,0.6321407,p
647,RG.SUBF.00,2024-03-02 06:30:16.280000,0.3582479,s
648,RG.SUBF.00,2024-03-02 06:30:16.570000,0.85038054,p
649,RG.SUBF.00,2024-03-02 06:30:17.020000,0.6827154,s
650,RG.SUBF.00,2024-03-02 06:30:17.920000,0.769829,s
651,RG.SUBF.00,2024-03-02 06:30:22.780000,0.83774674,p
652,RG.SUBF.00,2024-03-02 06:30:24.220000,0.57395536,s
653,RG.SUBF.00,2024-03-02 06:30:26.110000,0.3720663,p
654,RG.SUBF.00,2024-03-02 06:30:27.150000,0.2975813,s
655,RG.SUBF.00,2024-03-02 06:30:31.430000,0.83297783,p
656,RG.SUBF.00,2024-03-02 06:30:32.830000,0.61009103,s
657,RG.SUBF.00,2024-03-02 06:30:36.740000,0.11298784,p
658,RG.SUBF.00,2024-03-02 06:30:38.150000,0.21290231,s
659,RG.SUBF.00,2024-03-02 06:30:39.360000,0.8589728,p
660,RG.SUBF.00,2024-03-02 06:30:40.700000,0.81605643,s
661,RG.SUBF.00,2024-03-02 06:30:48.270000,0.7289219,p
662,RG.SUBF.00,2024-03-02 06:30:48.980000,0.36231294,s
663,RG.SUBF.00,2024-03-02 06:30:49.330000,0.87862396,p
664,RG.SUBF.00,2024-03-02 06:30:49.800000,0.51695055,s
665,RG.SUBF.00,2024-03-02 06:30:50.640000,0.6984134,s
666,RG.SUBF.00,2024-03-02 06:30:52.620000,0.47915906,p
667,RG.SUBF.00,2024-03-02 06:30:53.730000,0.6727036,s
668,RG.SUBF.00,2024-03-02 06:30:54.360000,0.93912727,p
669,RG.SUBF.00,2024-03-02 06:30:55.790000,0.7981303,s
670,RG.SUBF.00,2024-03-02 06:30:59.490000,0.12927352,s
671,RG.SUBF.00,2024-03-02 06:31:00.490000,0.91837287,p
672,RG.SUBF.00,2024-03-02 06:31:01.870000,0.45173892,s
673,RG.SUBF.00,2024-03-02 06:31:02.240000,0.7886277,p
674,RG.SUBF.00,2024-03-02 06:31:03.110000,0.44121954,s
675,RG.SUBF.00,2024-03-02 06:31:03.800000,0.7526388,p
676,RG.SUBF.00,2024-03-02 06:31:04.970000,0.44739535,s
677,RG.SUBF.00,2024-03-02 06:31:06.940000,0.19449037,p
678,RG.SUBF.00,2024-03-02 06:31:08.000000,0.3036976,s
679,RG.SUBF.00,2024-03-02 06:31:08.420000,0.48029345,p
680,RG.SUBF.00,2024-03-02 06:31:09.840000,0.3008243,s
681,RG.SUBF.00,2024-03-02 06:31:11.380000,0.9669105,p
682,RG.SUBF.00,2024-03-02 06:31:12.800000,0.8505817,s
683,RG.SUBF.00,2024-03-02 06:31:32.170000,0.9574727,p
684,RG.SUBF.00,2024-03-02 06:31:33.580000,0.8747233,s
685,RG.SUBF.00,2024-03-02 06:31:48.850000,0.6576746,p
686,RG.SUBF.00,2024-03-02 06:31:50.240000,0.6251328,s
687,RG.SUBF.00,2024-03-02 06:31:52.320000,0.29317227,s
688,RG.SUBF.00,2024-03-02 06:31:55.420000,0.6064304,p
689,RG.SUBF.00,2024-03-02 06:31:57.000000,0.49363753,s
690,RG.SUBF.00,2024-03-02 06:32:07.140000,0.5615354,p
691,RG.SUBF.00,2024-03-02 06:32:08.670000,0.19342172,s
692,RG.SUBF.00,2024-03-02 06:32:17.620000,0.8504296,p
693,RG.SUBF.00,2024-03-02 06:32:18.920000,0.7733282,s
694,RG.SUBF.00,2024-03-02 06:32:39.130000,0.18576296,p
695,RG.SUBF.00,2024-03-02 06:32:47.340000,0.96685076,p
696,RG.SUBF.00,2024-03-02 06:32:48.740000,0.93490416,s
697,RG.SUBF.00,2024-03-02 06:32:49.900000,0.80710566,p
698,RG.SUBF.00,2024-03-02 06:32:51.230000,0.17630805,s
699,RG.SUBF.00,2024-03-02 06:32:55.460000,0.22821227,p
700,RG.SUBF.00,2024-03-02 06:32:56.830000,0.6262707,p
701,RG.SUBF.00,2024-03-02 06:32:57.130000,0.15389006,s
702,RG.FOR.00,2024-03-02 06:28:08.370000,0.15784477,s
703,RG.FOR.00,2024-03-02 06:28:10.090000,0.10730888,p
704,RG.FOR.00,2024-03-02 06:28:21.460000,0.12580955,p
705,RG.FOR.00,2024-03-02 06:28:22.370000,0.12802155,s
706,RG.FOR.00,2024-03-02 06:28:22.960000,0.33261684,s
707,RG.FOR.00,2024-03-02 06:28:46.980000,0.51802665,p
708,RG.FOR.00,2024-03-02 06:28:48.410000,0.18394987,p
709,RG.FOR.00,2024-03-02 06:28:50.240000,0.60658455,s
710,RG.FOR.00,2024-03-02 06:29:03.530000,0.43618926,p
711,RG.FOR.00,2024-03-02 06:29:04.950000,0.5853854,s
712,RG.FOR.00,2024-03-02 06:29:32.350000,0.21172726,p
713,RG.FOR.00,2024-03-02 06:29:39.030000,0.17357089,p
714,RG.FOR.00,2024-03-02 06:29:45.430000,0.13077073,s
715,RG.FOR.00,2024-03-02 06:30:15.760000,0.6402926,p
716,RG.FOR.00,2024-03-02 06:30:17.990000,0.8367523,s
717,RG.FOR.00,2024-03-02 06:30:22.830000,0.6477357,p
718,RG.FOR.00,2024-03-02 06:30:24.210000,0.8933694,s
719,RG.FOR.00,2024-03-02 06:30:31.360000,0.6784578,p
720,RG.FOR.00,2024-03-02 06:30:32.850000,0.7435685,s
721,RG.FOR.00,2024-03-02 06:30:36.830000,0.5001501,p
722,RG.FOR.00,2024-03-02 06:30:38.190000,0.41222754,s
723,RG.FOR.00,2024-03-02 06:30:39.380000,0.8553815,p
724,RG.FOR.00,2024-03-02 06:30:40.240000,0.17129658,s
725,RG.FOR.00,2024-03-02 06:30:40.820000,0.8389389,s
726,RG.FOR.00,2024-03-02 06:30:42.100000,0.18296613,p
727,RG.FOR.00,2024-03-02 06:30:43.490000,0.4990241,s
728,RG.FOR.00,2024-03-02 06:30:48.590000,0.22597912,p
729,RG.FOR.00,2024-03-02 06:30:49.310000,0.9222181,p
730,RG.FOR.00,2024-03-02 06:30:49.720000,0.1296625,s
731,RG.FOR.00,2024-03-02 06:30:50.200000,0.60069114,s
732,RG.FOR.00,2024-03-02 06:30:50.760000,0.8616626,s
733,RG.FOR.00,2024-03-02 06:30:54.350000,0.69758517,p
734,RG.FOR.00,2024-03-02 06:30:55.810000,0.7872755,s
735,RG.FOR.00,2024-03-02 06:31:00.390000,0.77888757,p
736,RG.FOR.00,2024-03-02 06:31:01.950000,0.3547562,s
737,RG.FOR.00,2024-03-02 06:31:02.110000,0.33419737,p
738,RG.FOR.00,2024-03-02 06:31:03.860000,0.22355005,p
739,RG.FOR.00,2024-03-02 06:31:05.250000,0.63790184,s
740,RG.FOR.00,2024-03-02 06:31:11.340000,0.82829297,p
741,RG.FOR.00,2024-03-02 06:31:12.800000,0.87917465,s
742,RG.FOR.00,2024-03-02 06:31:13.070000,0.16533831,p
743,RG.FOR.00,2024-03-02 06:31:20.650000,0.15323251,p
744,RG.FOR.00,2024-03-02 06:31:32.150000,0.89636904,p
745,RG.FOR.00,2024-03-02 06:31:33.610000,0.8884704,s
746,RG.FOR.00,2024-03-02 06:31:48.590000,0.7135829,p
747,RG.FOR.00,2024-03-02 06:31:50.280000,0.8782194,s
748,RG.FOR.00,2024-03-02 06:31:50.640000,0.5475528,p
749,RG.FOR.00,2024-03-02 06:31:52.420000,0.3758368,s
750,RG.FOR.00,2024-03-02 06:31:55.460000,0.8561064,p
751,RG.FOR.00,2024-03-02 06:31:57.010000,0.7138774,s
752,RG.FOR.00,2024-03-02 06:32:05.840000,0.1712603,p
753,RG.FOR.00,2024-03-02 06:32:06.970000,0.23917831,s
754,RG.FOR.00,2024-03-02 06:32:07.050000,0.4986697,p
755,RG.FOR.00,2024-03-02 06:32:08.620000,0.56637543,s
756,RG.FOR.00,2024-03-02 06:32:11.000000,0.616462,p
757,RG.FOR.00,2024-03-02 06:32:12.550000,0.52454567,s
758,RG.FOR.00,2024-03-02 06:32:17.420000,0.8061347,p
759,RG.FOR.00,2024-03-02 06:32:19.100000,0.8807142,s
760,RG.FOR.00,2024-03-02 06:32:22.130000,0.3143893,p
761,RG.FOR.00,2024-03-02 06:32:23.520000,0.22689417,s
762,RG.FOR.00,2024-03-02 06:32:31.870000,0.6338542,s
763,RG.FOR.00,2024-03-02 06:32:39.000000,0.17671712,p
764,RG.FOR.00,2024-03-02 06:32:40.590000,0.102971755,s
765,RG.FOR.00,2024-03-02 06:32:40.630000,0.25722829,p
766,RG.FOR.00,2024-03-02 06:32:47.340000,0.9526783,p
767,RG.FOR.00,2024-03-02 06:32:48.240000,0.44884366,s
768,RG.FOR.00,2024-03-02 06:32:48.810000,0.88281786,s
769,RG.FOR.00,2024-03-02 06:32:49.730000,0.43307638,p
770,RG.FOR.00,2024-03-02 06:32:51.360000,0.7596113,s
771,RG.KEFF.00,2024-03-02 06:30:13.640000,0.2298845,p
772,RG.KEFF.00,2024-03-02 06:30:16.230000,0.4542161,p
773,RG.KEFF.00,2024-03-02 06:30:17.170000,0.3329036,p
774,RG.KEFF.00,2024-03-02 06:30:18.900000,0.5881092,s
775,RG.KEFF.00,2024-03-02 06:30:23.430000,0.7797968,p
776,RG.KEFF.00,2024-03-02 06:30:24.330000,0.18203722,s
777,RG.KEFF.00,2024-03-02 06:30:25.100000,0.11335584,s
778,RG.KEFF.00,2024-03-02 06:30:32.050000,0.69073343,p
779,RG.KEFF.00,2024-03-02 06:30:33.720000,0.22947052,s
780,RG.KEFF.00,2024-03-02 06:30:39.970000,0.59627855,p
781,RG.KEFF.00,2024-03-02 06:30:41.630000,0.6339512,s
782,RG.KEFF.00,2024-03-02 06:30:49.910000,0.42149943,p
783,RG.KEFF.00,2024-03-02 06:30:51.540000,0.48549396,s
784,RG.KEFF.00,2024-03-02 06:30:55.020000,0.6494431,p
785,RG.KEFF.00,2024-03-02 06:30:56.690000,0.21135196,s
786,RG.KEFF.00,2024-03-02 06:31:04.230000,0.13164884,p
787,RG.KEFF.00,2024-03-02 06:31:05.100000,0.11633443,p
788,RG.KEFF.00,2024-03-02 06:31:05.130000,0.139245,p
